Tiempo (mseg)	Length 	Destinos
24842353	28	1942916950
24842392	28	2181120143
24842421	28	1942916950
24842451	28	1942916950
24842480	28	1942916950
24842500	28	1942916950
24842529	28	1942916950
24842558	28	1942916950
24842587	28	1942916950
24842607	42	6021623610
24842607	28	2181120143
24842607	28	1212419321
24842607	28	2127637158
24842685	28	1942916950
24842792	28	1942916950
24842822	28	2181120143
24842880	28	1942916950
24842998	28	2181120143
24843027	28	1942916950
24843115	28	1942916950
24843134	28	1942916950
24843173	28	1942916950
24843193	28	1942916950
24843222	28	2181120143
24843251	28	1942916950
24843291	28	1942916950
24843320	28	60223249107
24843339	28	60223249107
24843369	28	60223249107
24843398	28	1942916950
24843427	28	6021623610
24843427	48	1942916950
24843427	42	193205213189
24843427	42	1942916945
24843427	42	22105227
24843427	42	1301928634
24843427	42	2181120143
24843427	42	1212419321
24843427	42	22213313851
24843427	42	2217139231
24843427	42	2212054663
24843427	42	2211316191
24843427	42	22213818229
24843427	42	2221380226
24843466	28	2181120143
24843466	28	60223249107
24843466	42	60223249107
24843466	42	8412304
24843466	42	193205213188
24843466	42	1942916946
24843466	42	12313156133
24843466	42	6021623610
24843466	42	22105227
24843466	42	118345235
24843466	42	1212419321
24843515	28	60223249107
24843544	48	60223249107
24843603	28	2181120143
24843710	46	2181120143
24843730	1320	22239193234
24843730	1320	22239193234
24843730	42	22239193234
24844091	28	1942916950
24844150	28	1942916945
24844150	28	193205213188
24844199	42	12511616870
24844199	28	118125236155
24844316	28	1942916946
24845166	28	1301929144
24845712	28	9821624192
24845830	28	21074129131
24845849	28	72881694
24846123	48	60223249107
24846484	28	22213313851
24846523	28	12321971101
24846630	28	60223249107
24846835	28	611639288
24846835	28	2127637158
24847060	28	118345235
24847167	42	2217139231
24847236	28	6022222969
24847246	42	72881694
24847246	42	11821294
24847246	42	604128161
24847246	42	1171219141
24847246	42	9821624192
24847246	42	6022222969
24847246	42	12511616870
24847304	28	6021623610
24847363	28	60223249107
24847392	28	60223249107
24848203	28	22213313851
24848203	28	60223249107
24848437	46	60223249107
24848701	28	1942916945
24848857	28	604128161
24849003	28	60223249107
24849042	28	60223249107
24849082	48	60223249107
24849199	28	1301928634
24849375	28	2211316191
24849863	28	60223249107
24850205	28	193205213189
24850263	28	611639288
24850371	28	60223249107
24850410	28	60223249107
24850439	28	60223249107
24850517	28	9821624192
24850634	28	1942916950
24850878	28	1212419321
24851308	28	22213787104
24851367	42	21074129131
24851523	28	2212054663
24851562	28	8412304
24851669	28	1942916946
24851933	28	60223249107
24852001	28	60223249107
24852119	28	1301928634
24852177	28	1942916950
24852353	28	72881694
24852441	28	12511616870
24852470	28	21074129131
24852675	28	60223249107
24852705	28	60223249107
24852822	28	2181120143
24852998	42	22105227
24853154	28	12511616870
24853183	46	21074129131
24853496	28	1212419321
24853857	28	60223249107
24853876	28	60223249107
24853955	28	2221380226
24853955	28	60223249107
24854042	28	193205213189
24854042	28	60223249107
24854042	42	193205213188
24854042	42	12313156133
24854042	42	22239193234
24854042	42	1942916945
24854042	42	22105227
24854042	42	1212419321
24854042	42	21074129131
24854042	42	2217139231
24854042	42	2127637158
24854121	28	673922211
24854619	28	123927198
24854638	28	60223249107
24854707	28	1942916945
24854707	28	2217139231
24855156	380	588215510
24855371	28	9821624192
24855468	28	611639288
24855517	28	12321971101
24855693	28	22239193234
24855957	28	22213818229
24856044	28	2181120143
24856220	76	2188249158
24856220	52	21914897163
24856220	20	72881694
24856689	28	22239193234
24856992	28	6021623610
24857050	28	2181120143
24857158	60	6022222969
24857246	28	11821294
24857460	28	2181120143
24857460	42	123927198
24857460	42	118345235
24857460	42	1301929144
24857460	42	673922211
24857460	42	22213787104
24857460	42	2212054663
24857460	42	12321971101
24857460	42	22213818229
24857578	28	2181120143
24857695	28	22213787104
24857900	48	12313156133
24858007	28	2181120143
24858232	28	1212419321
24858486	28	1301928634
24858808	28	2181120143
24859003	28	6022222969
24859091	28	22239193234
24859140	28	21074129131
24859257	28	1301928634
24859365	42	22105227
24859365	52	21914897163
24859521	28	604128161
24859677	28	2181120143
24859951	28	1171219141
24860332	28	2127637158
24860732	28	118345235
24860791	28	8412304
24860937	46	8412304
24860966	28	11821294
24861064	28	60223249107
24861123	28	8412304
24861142	28	8412304
24861171	28	8412304
24861201	28	8412304
24861230	28	8412304
24861259	28	8412304
24861289	28	8412304
24861308	28	8412304
24861337	28	8412304
24861367	28	8412304
24861396	28	8412304
24861425	28	8412304
24861455	28	8412304
24861484	28	8412304
24861503	28	8412304
24861533	28	1301928634
24861533	28	8412304
24861562	28	8412304
24861562	28	1171219141
24861601	28	8412304
24861621	48	8412304
24861728	42	193205213188
24861728	42	1942916946
24861728	42	12313156133
24861728	42	6021623610
24861728	42	1942916950
24861728	42	22239193234
24861728	42	193205213189
24861728	42	1942916945
24861728	42	11821294
24861728	42	22105227
24861728	42	1301928634
24861728	42	1171219141
24861728	42	2181120143
24861728	42	1212419321
24861728	42	22213313851
24861728	42	2217139231
24861728	42	2211316191
24861728	42	2221380226
24861728	42	6022222969
24861728	42	611639288
24861787	42	60223249107
24861855	28	22213313851
24862041	42	21074129131
24862158	28	1942916946
24862451	28	22213818229
24862919	42	2181120143
24862919	76	6710119356
24863046	28	12511616870
24863242	28	193205213188
24863691	28	2181120143
24863818	28	1301929144
24864003	28	1942916946
24864101	28	2221380226
24864101	28	12321971101
24864101	28	21074129131
24864218	80	124926645
24864238	28	118125236155
24864433	28	1942916946
24864667	28	1301929144
24865322	76	12511616870
24865322	1184	12313156133
24865351	28	8412304
24865458	52	21914897163
24865478	28	8412304
24865585	46	8412304
24865820	28	673922211
24866064	28	1942916945
24866123	28	8412304
24866152	28	8412304
24866181	28	8412304
24866201	28	9821624192
24866201	28	8412304
24866230	28	8412304
24866259	28	8412304
24866289	28	8412304
24866318	28	8412304
24866318	28	1942916946
24866347	28	8412304
24866376	28	8412304
24866396	28	8412304
24866435	28	8412304
24866464	28	8412304
24866494	28	8412304
24866513	28	8412304
24866542	28	8412304
24866542	28	60223249107
24866572	28	8412304
24866601	28	8412304
24866630	28	1942916945
24866630	48	8412304
24866630	28	1171219141
24866630	42	193205213188
24866630	42	1942916946
24866630	42	12313156133
24866630	42	6021623610
24866630	42	1942916950
24866630	42	22239193234
24866630	42	193205213189
24866630	42	22105227
24866630	42	604128161
24866630	42	1301928634
24866630	42	123927198
24866630	42	9821624192
24866630	42	118345235
24866630	42	2181120143
24866630	42	1212419321
24866630	42	673922211
24866630	42	2217139231
24866630	42	22213787104
24866640	42	2212054663
24866640	42	12321971101
24866640	42	22213818229
24866640	42	2127637158
24866640	42	12511616870
24866650	28	611639288
24866650	42	60223249107
24866943	28	21074129131
24866962	28	21074129131
24866992	28	21074129131
24867021	28	21074129131
24867050	48	21074129131
24867080	28	2212054663
24867207	46	1942916946
24867294	60	124926645
24867568	28	2181120143
24867626	28	60223249107
24867666	42	21074129131
24867763	28	2181120143
24868007	28	22213787104
24868085	28	22239193234
24868212	28	1301928634
24868212	28	8412304
24868212	28	2181120143
24868251	32	1254391234
24868251	28	12511616870
24868476	28	2181120143
24868808	28	2211316191
24868828	76	130192867
24868964	28	1942916946
24868994	28	1942916946
24869042	28	1942916946
24869072	28	1942916946
24869101	28	1942916946
24869121	28	1942916946
24869150	28	1942916946
24869179	28	1942916946
24869218	28	1942916946
24869248	28	1301928634
24869248	28	1942916946
24869248	28	22213818229
24869248	28	2217139231
24869326	28	124926645
24869384	40	124926645
24869384	42	124926645
24869384	314	124926645
24869384	28	9821624192
24869423	28	193205213188
24869560	28	6022222969
24869560	28	1942916946
24869599	48	1942916946
24869658	28	1942916946
24869687	28	1942916946
24869716	28	1942916946
24869736	48	1942916946
24869794	28	1942916946
24869824	48	1942916946
24869824	28	22239193234
24869824	42	12313156133
24869824	42	6021623610
24869824	42	1942916950
24869824	42	22239193234
24869824	42	193205213189
24869824	42	1942916945
24869824	42	11821294
24869824	42	22105227
24869824	42	1301928634
24869824	42	2181120143
24869824	42	1212419321
24869824	42	2217139231
24869824	42	2211316191
24869824	42	2221380226
24869824	42	611639288
24869882	28	123927198
24869882	42	60223249107
24869882	42	193205213188
24870156	28	12321971101
24870185	28	2217139231
24870322	46	60223249107
24870322	28	22213818229
24870351	46	1301928634
24870488	28	2127637158
24870546	28	1942916946
24870791	28	1942916945
24871279	28	21074129131
24871630	28	22239193234
24871728	28	8412304
24871835	28	8412304
24871835	28	22213818229
24871894	28	1301928634
24871923	28	1301928634
24871953	28	1301928634
24871982	28	1301928634
24871982	28	60223249107
24872011	28	1301928634
24872099	28	1301928634
24872099	28	60223249107
24872197	28	1301928634
24872226	28	1301928634
24872246	28	21074129131
24872285	28	21074129131
24872304	28	21074129131
24872333	28	1301928634
24872363	28	21074129131
24872382	28	1301928634
24872412	28	21074129131
24872441	28	21074129131
24872470	28	1301928634
24872509	28	1301928634
24872529	28	1301928634
24872558	28	1301928634
24872578	28	1301928634
24872607	28	1301928634
24872636	28	1301928634
24872666	28	2212054663
24872666	28	1301928634
24872724	48	1301928634
24872724	28	22239193234
24872832	42	123927198
24872832	42	1171219141
24872832	42	118345235
24872832	42	2181120143
24872832	42	1212419321
24872832	42	21074129131
24872832	42	673922211
24872832	42	2217139231
24872832	42	22213787104
24872832	42	12321971101
24872832	42	22213818229
24872832	42	6022222969
24872832	42	12511616870
24872871	28	1942916945
24872871	42	193205213188
24872871	42	12313156133
24872871	42	6021623610
24872871	42	1942916950
24872871	42	22239193234
24872871	42	193205213189
24872871	42	1942916945
24872871	42	22105227
24872871	42	604128161
24872978	28	2127637158
24873164	28	611639288
24873222	28	604128161
24873271	28	6021623610
24873378	28	6021623610
24873378	80	1187814717
24873378	28	21074129131
24873476	28	2221380226
24873671	28	118125236155
24873798	76	193205213189
24873857	28	118345235
24873896	28	22213818229
24873935	28	22239193234
24874013	42	12511616870
24874013	28	22213787104
24874082	28	2217139231
24874355	530	22220188137
24874394	28	1212419321
24874462	28	124926645
24874550	380	124926645
24874648	28	124926645
24875253	28	12511616870
24875371	28	21074129131
24875498	28	193205213189
24875576	28	11821294
24875810	28	22239193234
24875917	212	12313156133
24875957	28	60223249107
24875986	28	60223249107
24876025	28	60223249107
24876054	28	60223249107
24876328	48	21074129131
24876435	60	1187814717
24876494	28	8412304
24876513	46	8412304
24876513	46	1301928634
24876669	76	12313156133
24876708	28	8412304
24876728	28	8412304
24876767	28	8412304
24876796	28	8412304
24876826	28	8412304
24876855	28	8412304
24876884	28	60223249107
24876914	28	8412304
24876933	28	8412304
24876962	28	8412304
24876992	28	60223249107
24877021	28	8412304
24877041	28	8412304
24877070	28	8412304
24877099	28	8412304
24877128	28	8412304
24877148	28	8412304
24877177	28	8412304
24877207	28	8412304
24877236	28	8412304
24877265	28	8412304
24877294	28	8412304
24877324	28	8412304
24877343	28	8412304
24877373	28	8412304
24877402	28	8412304
24877431	28	8412304
24877460	52	21914897163
24877460	28	1301928634
24877490	28	1301928634
24877490	28	8412304
24877490	42	193205213188
24877490	42	1942916946
24877490	42	12313156133
24877490	42	6021623610
24877490	42	1942916950
24877490	42	22239193234
24877490	42	193205213189
24877490	42	1942916945
24877490	42	11821294
24877490	42	22105227
24877490	42	1301928634
24877529	42	9821624192
24877529	42	2181120143
24877529	42	1212419321
24877539	42	2217139231
24877539	42	2212054663
24877539	42	2127637158
24877539	42	2221380226
24877548	42	611639288
24877548	48	1301928634
24877578	42	60223249107
24877578	28	1942916945
24877578	28	1301928634
24877607	28	1301928634
24877636	28	1301928634
24877636	28	9821624192
24877734	28	1301928634
24877783	28	8412304
24877832	28	1301928634
24877890	28	1301928634
24877958	28	1301928634
24878066	28	1301928634
24878085	28	1301928634
24878144	28	1301928634
24878222	28	1301928634
24878251	28	1301928634
24878330	28	1301928634
24878330	28	193205213188
24878369	28	1301928634
24878427	48	1301928634
24878427	42	1171219141
24878427	42	118345235
24878427	42	2181120143
24878427	42	1212419321
24878427	42	2211316191
24878427	42	22213818229
24878447	42	12313156133
24878447	42	6021623610
24878447	42	1942916950
24878447	42	22105227
24878447	42	604128161
24878554	28	2181120143
24878945	28	2181120143
24879238	28	2181120143
24879287	28	2181120143
24879287	42	1212419321
24879287	42	124926645
24879365	42	12313156133
24879365	42	22105227
24879365	42	123927198
24879521	28	2181120143
24879716	28	2181120143
24879824	1320	22239193234
24879824	1320	22239193234
24879863	28	2211316191
24879970	42	12313156133
24879970	28	1187814717
24879970	40	1187814717
24879970	42	1187814717
24879970	314	1187814717
24880351	42	12511616870
24880810	28	60223249107
24880839	28	60223249107
24880859	28	60223249107
24880888	28	60223249107
24880917	28	60223249107
24880947	28	60223249107
24881054	76	1942916945
24881699	1320	22239193234
24881699	1320	22239193234
24881699	28	60223249107
24881835	28	60223249107
24881914	28	1212419321
24881914	28	12321971101
24883457	42	12511616870
24883544	28	22213818229
24883710	28	22105227
24883710	1320	22105227
24883710	1320	22105227
24883710	1320	22105227
24883710	1320	22105227
24883818	1320	22105227
24883837	28	1942916946
24883837	1320	22105227
24883945	1320	22105227
24884052	1320	22105227
24884082	1320	22105227
24884150	1320	22105227
24884208	1320	22105227
24884277	1320	22105227
24884355	28	8412304
24884355	1320	22105227
24884355	46	8412304
24884462	1320	22105227
24884492	1320	22105227
24884492	28	2221380226
24884599	1320	22105227
24884658	28	673922211
24884658	1021	22105227
24885253	28	1942916950
24885273	28	1212419321
24885830	76	12313156133
24886005	28	1942916946
24886093	28	8412304
24886425	986	1212419321
24886513	380	1187814717
24886630	48	60223249107
24886679	28	60223249107
24887158	42	12313156133
24887167	28	1301928634
24887167	28	2181120143
24887294	28	123927198
24887373	28	2181120143
24887480	46	123927198
24887568	28	2181120143
24887656	28	2181120143
24887753	28	2127637158
24887890	28	6022222969
24887919	28	2212054663
24887919	28	1187814717
24888105	42	124926645
24888105	28	1942916945
24888212	42	9821624192
24888212	42	673922211
24888212	42	22213787104
24888212	42	2212054663
24888212	42	12321971101
24888212	42	6022222969
24888212	42	12511616870
24888398	28	2181120143
24888593	28	124926645
24888593	28	2181120143
24888671	28	2181120143
24888837	28	1212419321
24889023	28	12511616870
24889023	28	193205213189
24889082	28	1301928634
24889082	28	673922211
24889335	28	8412304
24889482	42	22213818229
24889482	28	193205213189
24889804	42	2221380226
24890244	28	8412304
24890273	28	8412304
24890322	48	8412304
24890351	28	1942916950
24890351	28	8412304
24890380	28	8412304
24890410	28	8412304
24890429	28	8412304
24890498	76	72881694
24890498	28	8412304
24890576	28	8412304
24890683	28	8412304
24890683	28	2211316191
24890751	42	12313156133
24890751	28	8412304
24890771	28	8412304
24890820	28	8412304
24890859	28	8412304
24890976	28	8412304
24891064	28	8412304
24891064	28	2127637158
24891113	28	8412304
24891230	48	8412304
24891230	42	193205213188
24891230	42	12313156133
24891230	42	6021623610
24891230	42	22239193234
24891230	42	11821294
24891230	42	22105227
24891230	42	118345235
24891230	42	2181120143
24891230	42	1212419321
24891230	42	2217139231
24891230	42	2127637158
24891230	42	2221380226
24891230	42	611639288
24891337	42	60223249107
24891435	28	22213818229
24891435	28	118345235
24891718	28	604128161
24892255	28	1212419321
24892685	1320	22239193234
24892685	1320	22239193234
24893203	28	1301928634
24893232	28	1212419321
24893359	28	60223249107
24893476	28	2217139231
24893769	28	22239193234
24894023	76	12313156133
24894023	28	6022222969
24894414	28	193205213189
24894736	28	1942916946
24894755	28	12321971101
24894863	42	2181120143
24895195	28	8412304
24895195	28	11821294
24895244	28	2221380226
24895341	28	193205213188
24895341	46	8412304
24895449	28	1212419321
24895449	986	1942916945
24895546	28	1301928634
24896533	76	11821294
24896533	28	611639288
24896630	28	1942916950
24897177	28	124926645
24897441	694	22105227
24897470	28	8412304
24897500	28	8412304
24897529	28	8412304
24897558	28	8412304
24897587	80	222134170126
24897587	28	60223249107
24897617	48	60223249107
24897646	28	60223249107
24897675	28	8412304
24897675	28	1942916946
24897714	28	8412304
24897744	28	8412304
24897773	28	8412304
24897792	28	8412304
24897822	28	8412304
24897851	28	8412304
24897880	28	8412304
24897880	28	1187814717
24897910	28	8412304
24897939	28	8412304
24897958	28	8412304
24897988	28	8412304
24898017	28	8412304
24898046	28	8412304
24898066	48	8412304
24898115	42	193205213188
24898115	42	12313156133
24898115	42	6021623610
24898115	42	22239193234
24898115	42	1942916945
24898115	42	22105227
24898115	42	604128161
24898115	42	123927198
24898115	42	1171219141
24898115	42	9821624192
24898115	42	2181120143
24898115	42	1212419321
24898115	42	2217139231
24898115	42	22213787104
24898115	42	2212054663
24898115	42	2211316191
24898115	42	22213818229
24898115	42	6022222969
24898115	42	12511616870
24898115	42	124926645
24898115	42	1187814717
24898125	28	2217139231
24898261	28	1212419321
24898427	42	12313156133
24898447	42	588215510
24898623	28	2212054663
24898720	42	12313156133
24898886	28	2181120143
24899101	28	2181120143
24899140	28	6021623610
24899394	28	2181120143
24899589	28	2181120143
24899589	28	2217139231
24899794	28	2181120143
24899814	76	1171219141
24900136	28	123927198
24900156	28	1212419321
24900195	48	12511616870
24900341	28	123927198
24900625	60	222134170126
24900625	1320	22105227
24900722	28	123927198
24900898	28	123927198
24901103	28	123927198
24901191	80	12213810252
24901220	1062	22105227
24901259	723	22105227
24901494	28	123927198
24901591	52	21914897163
24901591	28	673922211
24901621	28	60223249107
24901728	42	12313156133
24901787	28	123927198
24901787	28	1171219141
24901787	1320	22105227
24901943	28	123927198
24902158	28	22239193234
24902382	1320	22105227
24902451	28	588215510
24902451	28	22105227
24902910	28	22239193234
24902988	76	1942916944
24903203	28	60223249107
24903251	28	60223249107
24903251	42	12313156133
24903251	42	22105227
24903251	42	12321971101
24903515	48	22213818229
24903720	1320	22105227
24903964	1320	22105227
24904072	580	22105227
24904179	60	12213810252
24904345	28	1212419321
24904345	1320	22105227
24904501	28	124926645
24904667	76	12511616870
24904892	28	22105227
24904980	1320	22105227
24905634	28	60223249107
24905693	28	1942916946
24905917	1320	22105227
24906201	28	8412304
24906201	958	2221380226
24906201	46	60223249107
24906201	46	8412304
24906230	28	8412304
24906376	28	611639288
24906376	1320	22105227
24906484	586	22105227
24906523	28	2181120143
24906669	60	222134170126
24906699	28	2181120143
24906904	28	2181120143
24906962	28	193205213189
24906982	1320	22105227
24907109	28	2181120143
24907207	28	1187814717
24907304	28	2181120143
24907412	28	8412304
24907441	28	8412304
24907470	28	8412304
24907470	1320	22105227
24907500	28	8412304
24907519	28	8412304
24907548	28	8412304
24907578	28	2181120143
24907597	28	8412304
24907626	28	8412304
24907626	28	22213787104
24907656	28	8412304
24907685	28	8412304
24907724	28	8412304
24907744	28	8412304
24907773	42	12511616870
24907773	28	8412304
24907802	28	8412304
24907832	28	8412304
24907851	28	8412304
24907880	28	8412304
24907919	42	9821624192
24907919	28	8412304
24907939	48	8412304
24907968	42	193205213188
24907968	42	12313156133
24907968	42	6021623610
24907968	42	1942916950
24907968	42	22239193234
24907968	42	1942916945
24907968	42	11821294
24907968	42	22105227
24907968	42	1301928634
24907968	42	123927198
24907968	42	118345235
24907968	42	2181120143
24907968	42	673922211
24907968	42	2217139231
24907968	42	2127637158
24907968	42	2221380226
24907968	48	123927198
24907968	28	60223249107
24908017	42	60223249107
24908017	28	1942916945
24908017	28	12321971101
24908017	28	123927198
24908046	28	193205213188
24908212	1320	22105227
24908320	76	22239193234
24908427	1320	22105227
24908466	28	6022222969
24908466	552	22105227
24908554	28	123927198
24908574	28	22239193234
24908574	42	604128161
24908574	42	1171219141
24908574	42	9821624192
24908574	42	1212419321
24908574	42	22213787104
24908574	42	2212054663
24908574	42	2211316191
24908574	42	22213818229
24908583	42	6022222969
24908583	42	12511616870
24908583	42	124926645
24908583	42	1187814717
24908623	28	2211316191
24908759	28	123927198
24908759	28	12213810252
24908789	40	12213810252
24908789	42	12213810252
24908789	314	12213810252
24908867	28	1212419321
24908867	1320	22105227
24908935	28	123927198
24908935	28	222134170126
24909042	40	222134170126
24909042	42	222134170126
24909042	314	222134170126
24909082	28	123927198
24909248	28	1942916950
24909248	1320	22105227
24909404	28	22213787104
24909541	28	12511616870
24909609	28	1212419321
24909658	28	123927198
24909658	1320	22105227
24909716	28	193205213189
24909746	28	60223249107
24909980	28	8412304
24910009	28	8412304
24910029	28	8412304
24910058	28	8412304
24910087	28	8412304
24910107	28	2221380226
24910107	28	8412304
24910166	28	8412304
24910205	28	123927198
24910234	28	8412304
24910439	76	1212419321
24910615	28	1187814717
24910966	46	1187814717
24911201	28	123927198
24911230	28	22239193234
24911582	28	9821624192
24911933	28	118345235
24912011	28	60223249107
24912041	28	60223249107
24912070	28	60223249107
24912099	28	60223249107
24912119	28	60223249107
24912138	28	60223249107
24912226	48	22213818229
24912666	28	193205213189
24912968	28	8412304
24913222	28	8412304
24913310	28	2212054663
24913593	42	22213818229
24913593	28	12321971101
24914013	46	8412304
24914355	28	1942916945
24914531	1091	22105227
24915000	28	1301928634
24915380	28	222134170126
24915556	28	22213787104
24915712	28	123927198
24915820	28	123927198
24916093	28	6021623610
24916132	28	123927198
24916289	28	12213810252
24916367	380	12213810252
24916367	28	22213818229
24916699	28	8412304
24916728	28	8412304
24916816	28	8412304
24916923	28	8412304
24917011	28	124926645
24917011	28	8412304
24917041	28	8412304
24917089	28	1212419321
24917128	28	8412304
24917158	28	8412304
24917187	28	8412304
24917265	28	8412304
24917314	28	8412304
24917353	28	673922211
24917412	28	8412304
24917519	28	8412304
24917548	28	8412304
24917578	28	8412304
24917607	28	8412304
24917607	28	1212419321
24917646	28	8412304
24917675	28	8412304
24917714	48	8412304
24917714	42	193205213188
24917714	42	1942916946
24917714	42	12313156133
24917714	42	6021623610
24917714	42	1942916950
24917714	42	22239193234
24917714	42	1942916945
24917714	42	22105227
24917714	42	123927198
24917714	42	2181120143
24917714	42	2217139231
24917714	42	611639288
24917734	28	1942916945
24917734	42	60223249107
24918261	28	123927198
24918476	28	1942916946
24918535	28	2181120143
24918564	28	8412304
24918564	28	1171219141
24918613	1320	22105227
24918720	46	8412304
24918759	28	2181120143
24918789	629	22105227
24918984	28	2181120143
24918984	42	11821294
24918984	42	118345235
24918984	42	673922211
24918984	42	2127637158
24918984	42	2221380226
24919111	28	2181120143
24919287	1320	22105227
24919355	76	1301929144
24919355	1320	22105227
24919414	28	2181120143
24919550	28	123927198
24919550	664	22105227
24919638	76	124131220106
24919697	28	123927198
24919755	28	8412304
24919785	28	8412304
24919853	28	8412304
24919882	28	8412304
24919921	28	8412304
24919951	28	8412304
24919970	28	8412304
24919970	1320	22105227
24920000	28	8412304
24920058	28	8412304
24920078	28	8412304
24920126	28	8412304
24920156	28	8412304
24920195	28	8412304
24920244	28	60223249107
24920273	28	8412304
24920292	28	8412304
24920322	28	8412304
24920351	28	8412304
24920380	28	8412304
24920410	48	8412304
24920468	42	193205213188
24920468	42	12313156133
24920468	42	6021623610
24920468	42	1942916950
24920468	42	22239193234
24920468	42	193205213189
24920468	42	1942916945
24920468	42	22105227
24920468	42	604128161
24920468	42	1301928634
24920468	42	123927198
24920468	42	1171219141
24920468	42	9821624192
24920468	42	2181120143
24920468	42	1212419321
24920468	42	2217139231
24920468	42	22213787104
24920468	42	2212054663
24920468	42	22213818229
24920468	42	6022222969
24920478	42	12511616870
24920478	42	124926645
24920478	380	222134170126
24920527	28	124926645
24920527	28	123927198
24920527	42	60223249107
24920527	1320	22105227
24920546	28	12213810252
24920546	28	604128161
24920546	943	22105227
24920878	28	60223249107
24920908	28	60223249107
24920927	28	60223249107
24920947	28	60223249107
24920976	28	60223249107
24921015	28	60223249107
24921054	28	1301928634
24921054	48	60223249107
24921074	28	1942916945
24921191	28	611639288
24921191	28	123927198
24921220	28	673922211
24921220	28	2127637158
24921425	1320	22105227
24921474	76	22213313851
24921562	28	123927198
24921748	42	124926645
24921835	1320	22105227
24921894	28	123927198
24921894	1320	22105227
24922021	28	22239193234
24922041	28	123927198
24922041	42	2181120143
24922041	42	2217139231
24922041	42	2221380226
24922041	42	611639288
24922148	42	60223249107
24922148	42	193205213188
24922148	42	12313156133
24922148	42	6021623610
24922148	42	22105227
24922148	42	1301928634
24922539	48	12511616870
24922851	28	1942916946
24923037	1320	22105227
24923134	28	222134170126
24923291	28	8412304
24923369	28	1942916950
24923369	1193	22105227
24923417	28	1301928634
24923417	46	8412304
24923837	28	22239193234
24924052	76	12511616870
24924150	28	8412304
24924443	1320	22105227
24924658	28	193205213188
24925029	1320	22105227
24925029	1320	22105227
24925146	28	6022222969
24925185	28	1942916946
24925263	28	1301928634
24925439	28	1212419321
24925498	28	2221380226
24925498	28	11821294
24926201	28	1212419321
24926533	615	22105227
24926718	28	193205213189
24927001	28	8412304
24927363	48	60223249107
24927509	28	22213818229
24927587	28	1212419321
24927724	28	12213810252
24927792	28	8412304
24927861	28	2181120143
24927988	28	2181120143
24928193	28	2181120143
24928564	28	1942916950
24928603	28	2181120143
24928994	1320	22105227
24929042	28	8412304
24929072	28	8412304
24929072	42	1187814717
24929111	28	8412304
24929121	28	8412304
24929150	28	8412304
24929189	28	8412304
24929277	28	8412304
24929345	28	8412304
24929375	28	123927198
24929414	28	8412304
24929414	28	123927198
24929443	28	1942916945
24929443	28	8412304
24929482	28	673922211
24929511	28	8412304
24929511	28	611639288
24929599	28	2212054663
24929599	28	8412304
24929628	28	8412304
24929667	28	8412304
24929667	46	611639288
24929736	28	8412304
24929736	28	22213787104
24929765	80	125116168185
24929765	28	8412304
24929833	28	8412304
24929873	28	60223249107
24929912	28	60223249107
24929931	28	60223249107
24929951	28	8412304
24929980	28	8412304
24930000	28	124926645
24930000	28	60223249107
24930029	28	8412304
24930029	28	60223249107
24930058	42	193205213188
24930058	42	1942916946
24930058	42	12313156133
24930058	42	6021623610
24930058	42	1942916950
24930058	42	1942916945
24930058	42	11821294
24930058	42	22105227
24930058	42	1301928634
24930058	42	123927198
24930058	42	1171219141
24930058	42	118345235
24930058	42	2181120143
24930058	42	1212419321
24930058	42	673922211
24930058	42	2217139231
24930058	42	22213818229
24930058	42	2127637158
24930058	42	12511616870
24930058	42	12213810252
24930068	42	222134170126
24930068	28	60223249107
24930107	28	60223249107
24930214	42	12313156133
24930214	42	6021623610
24930214	42	22105227
24930214	1320	22105227
24930214	42	604128161
24930214	42	9821624192
24930214	42	2217139231
24930214	42	1187814717
24930380	870	22105227
24930722	28	1212419321
24930830	28	1942916946
24931210	46	1187814717
24931806	28	1942916950
24932021	42	611639288
24932021	28	2127637158
24932207	1320	22105227
24932421	28	1212419321
24932500	28	118345235
24932636	28	222134170126
24932744	28	123927198
24932792	60	125116168185
24932792	28	8412304
24932851	1320	22105227
24933173	1320	22105227
24933339	28	123927198
24933466	28	1942916945
24933818	28	1942916946
24934072	28	1212419321
24934130	28	8412304
24934228	28	11821294
24934335	46	8412304
24934365	1164	22105227
24934697	28	193205213189
24935039	28	1301928634
24935146	80	69158382
24935517	28	611639288
24935712	28	1942916950
24935712	28	22239193234
24935830	28	604128161
24936201	28	8412304
24936445	563	22105227
24936552	76	1942916946
24936552	28	22213818229
24936835	80	5814230222
24937333	28	6021623610
24937724	28	8412304
24937753	28	8412304
24937783	28	8412304
24937802	28	8412304
24937832	28	8412304
24937861	28	8412304
24937890	28	8412304
24937910	28	8412304
24937939	28	8412304
24937968	28	8412304
24937988	28	8412304
24938017	28	8412304
24938046	28	8412304
24938076	28	8412304
24938105	28	8412304
24938125	28	8412304
24938164	28	8412304
24938164	28	1942916946
24938212	28	8412304
24938271	60	69158382
24938310	48	8412304
24938310	42	193205213188
24938310	42	12313156133
24938310	42	6021623610
24938310	42	22239193234
24938310	42	193205213189
24938310	42	11821294
24938310	42	123927198
24938310	42	1171219141
24938310	42	2181120143
24938310	42	1212419321
24938310	42	2217139231
24938310	42	22213787104
24938310	42	2127637158
24938310	42	2221380226
24938310	42	6022222969
